txn_id,date,time,datetime,amount,type,category,merchant,upi_id,status,note
TXN101572,2025-07-03,00:38:32,2025-07-03T00:38:32,1619.09,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101573,2025-03-11,11:25:52,2025-03-11T11:25:52,277.65,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101574,2025-06-07,10:12:25,2025-06-07T10:12:25,725.94,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101575,2024-02-27,09:52:39,2024-02-27T09:52:39,1790.05,Credit,Salary,AcmeCorp,refund@paytm,Success,Salary payment to AcmeCorp
TXN101576,2024-05-06,17:18:25,2024-05-06T17:18:25,1077.98,Debit,Travel,QuickFlights,salary@hdfc,Success,Travel payment to QuickFlights
TXN101577,2025-05-09,02:22:29,2025-05-09T02:22:29,979.4,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101578,2024-11-21,08:07:03,2024-11-21T08:07:03,1405.3,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101579,2025-10-03,12:42:56,2025-10-03T12:42:56,70.76,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101580,2025-03-11,22:01:04,2025-03-11T22:01:04,663.81,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101581,2025-09-11,09:40:27,2025-09-11T09:40:27,1705.94,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101582,2024-08-03,19:30:08,2024-08-03T19:30:08,83.41,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101583,2024-03-11,18:15:32,2024-03-11T18:15:32,312.45,Debit,Entertainment,MovieHub,grocery@icici,Failed,Entertainment payment to MovieHub
TXN101584,2025-09-18,20:46:36,2025-09-18T20:46:36,1290.6,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101585,2024-11-04,23:47:20,2024-11-04T23:47:20,40.89,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101586,2025-08-30,06:47:12,2025-08-30T06:47:12,451.34,Credit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101587,2024-02-03,06:40:48,2024-02-03T06:40:48,2017.46,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101588,2024-02-15,21:48:08,2024-02-15T21:48:08,2233.61,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101589,2024-03-05,15:41:49,2024-03-05T15:41:49,561.45,Debit,Shopping,ShopEasy,merchant@axis,Pending,Shopping payment to ShopEasy
TXN101590,2024-09-25,02:24:49,2024-09-25T02:24:49,8.29,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101591,2024-08-07,09:53:39,2024-08-07T09:53:39,123.17,Credit,Salary,AcmeCorp,refund@paytm,Success,Salary payment to AcmeCorp
TXN101592,2025-05-11,12:14:28,2025-05-11T12:14:28,131.67,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101593,2024-01-24,06:51:27,2024-01-24T06:51:27,938.62,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101594,2024-07-30,09:35:45,2024-07-30T09:35:45,283.99,Debit,Education,EduWorld,friend1@oksbi,Failed,Education payment to EduWorld
TXN101595,2025-07-28,04:13:23,2025-07-28T04:13:23,1341.02,Debit,Education,EduWorld,salary@hdfc,Pending,Education payment to EduWorld
TXN101596,2025-07-18,17:45:56,2025-07-18T17:45:56,943.92,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101597,2025-09-01,14:02:49,2025-09-01T14:02:49,3.42,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101598,2025-10-22,13:40:27,2025-10-22T13:40:27,1247.47,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101599,2024-03-15,01:30:05,2024-03-15T01:30:05,1250.92,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101600,2025-10-13,08:15:38,2025-10-13T08:15:38,908.06,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101601,2024-01-30,18:34:54,2024-01-30T18:34:54,118.94,Debit,Groceries,BigMart,shivap@ybl,Pending,Groceries payment to BigMart
TXN101602,2025-03-19,15:07:23,2025-03-19T15:07:23,1585.46,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101603,2024-09-19,16:42:32,2024-09-19T16:42:32,963.7,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101604,2025-05-23,15:56:34,2025-05-23T15:56:34,430.45,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101605,2025-05-25,13:35:02,2025-05-25T13:35:02,632.08,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101606,2024-12-17,13:56:50,2024-12-17T13:56:50,579.02,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101607,2025-09-20,22:24:37,2025-09-20T22:24:37,28.49,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101608,2025-05-01,08:33:11,2025-05-01T08:33:11,852.85,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101609,2025-06-05,09:41:19,2025-06-05T09:41:19,508.47,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101610,2025-05-07,02:37:55,2025-05-07T02:37:55,916.69,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101611,2025-05-16,21:24:10,2025-05-16T21:24:10,277.43,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101612,2024-04-07,14:31:08,2024-04-07T14:31:08,982.48,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101613,2024-09-17,08:49:41,2024-09-17T08:49:41,829.27,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101614,2024-07-16,17:30:55,2024-07-16T17:30:55,296.47,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101615,2024-10-15,08:42:33,2024-10-15T08:42:33,777.36,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101616,2025-10-19,04:42:18,2025-10-19T04:42:18,1513.94,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101617,2024-04-07,09:32:42,2024-04-07T09:32:42,1138.46,Credit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101618,2024-06-19,07:04:01,2024-06-19T07:04:01,1073.36,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101619,2024-07-24,13:58:48,2024-07-24T13:58:48,1029.31,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN101620,2025-05-29,01:09:08,2025-05-29T01:09:08,813.52,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101621,2024-09-05,17:50:01,2024-09-05T17:50:01,559.54,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101622,2024-05-03,14:33:09,2024-05-03T14:33:09,1049.17,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101623,2025-02-10,01:23:23,2025-02-10T01:23:23,2459.63,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101624,2024-06-24,04:51:33,2024-06-24T04:51:33,67.14,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101625,2024-06-01,19:33:47,2024-06-01T19:33:47,2640.08,Debit,Rent,CityRentals,refund@paytm,Failed,Rent payment to CityRentals
TXN101626,2025-06-25,19:48:10,2025-06-25T19:48:10,506.66,Credit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101627,2025-06-12,19:14:33,2025-06-12T19:14:33,2359.4,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101628,2025-03-09,02:31:59,2025-03-09T02:31:59,1564.24,Debit,Dining,CafeBrew,merchant@axis,Pending,Dining payment to CafeBrew
TXN101629,2025-04-16,23:01:11,2025-04-16T23:01:11,1273.26,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101630,2025-03-14,11:35:33,2025-03-14T11:35:33,432.66,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101631,2024-04-22,01:51:21,2024-04-22T01:51:21,1.87,Credit,Refund,SellerX,friend1@oksbi,Success,Refund payment to SellerX
TXN101632,2024-09-25,14:20:19,2024-09-25T14:20:19,1237.34,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101633,2024-10-15,17:55:17,2024-10-15T17:55:17,1037.0,Credit,Refund,SellerX,salary@hdfc,Success,Refund payment to SellerX
TXN101634,2024-10-26,08:37:18,2024-10-26T08:37:18,764.64,Debit,Rent,CityRentals,shivap@ybl,Success,Rent payment to CityRentals
TXN101635,2024-06-25,03:29:07,2024-06-25T03:29:07,1945.6,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN101636,2024-02-03,01:21:20,2024-02-03T01:21:20,739.17,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101637,2024-11-09,08:45:29,2024-11-09T08:45:29,702.19,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101638,2024-07-23,02:50:30,2024-07-23T02:50:30,1098.43,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101639,2024-10-17,23:08:16,2024-10-17T23:08:16,844.21,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101640,2024-09-04,08:53:10,2024-09-04T08:53:10,272.46,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101641,2024-04-18,03:39:08,2024-04-18T03:39:08,391.42,Debit,Travel,QuickFlights,merchant@axis,Success,Travel payment to QuickFlights
TXN101642,2024-03-20,16:38:18,2024-03-20T16:38:18,1156.07,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN101643,2025-10-10,14:35:17,2025-10-10T14:35:17,44.22,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101644,2024-04-09,14:57:13,2024-04-09T14:57:13,969.85,Debit,Health,MediCare,grocery@icici,Success,Health payment to MediCare
TXN101645,2025-03-25,14:40:34,2025-03-25T14:40:34,48.27,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101646,2025-05-08,09:55:24,2025-05-08T09:55:24,628.34,Debit,Education,EduWorld,refund@paytm,Success,Education payment to EduWorld
TXN101647,2024-12-18,17:54:11,2024-12-18T17:54:11,318.28,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101648,2024-07-07,16:54:40,2024-07-07T16:54:40,92.13,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101649,2024-11-25,05:27:14,2024-11-25T05:27:14,503.78,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101650,2024-01-09,23:20:38,2024-01-09T23:20:38,528.72,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101651,2024-12-06,20:49:14,2024-12-06T20:49:14,110.31,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101652,2024-11-15,12:49:57,2024-11-15T12:49:57,1355.08,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101653,2024-10-12,16:50:44,2024-10-12T16:50:44,1287.18,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN101654,2025-03-29,21:10:37,2025-03-29T21:10:37,1046.82,Credit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101655,2025-06-14,17:13:35,2025-06-14T17:13:35,1281.52,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101656,2024-04-08,01:56:26,2024-04-08T01:56:26,1868.06,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101657,2024-01-12,06:20:58,2024-01-12T06:20:58,316.14,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101658,2025-02-11,16:25:43,2025-02-11T16:25:43,74.29,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101659,2024-06-20,22:07:14,2024-06-20T22:07:14,729.75,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN101660,2024-03-31,04:28:09,2024-03-31T04:28:09,1373.71,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101661,2024-09-16,00:35:11,2024-09-16T00:35:11,711.06,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101662,2024-04-28,14:51:14,2024-04-28T14:51:14,709.97,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101663,2024-09-28,15:58:26,2024-09-28T15:58:26,68.65,Debit,Education,EduWorld,refund@paytm,Success,Education payment to EduWorld
TXN101664,2025-05-24,00:28:18,2025-05-24T00:28:18,226.45,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101665,2025-09-30,21:26:46,2025-09-30T21:26:46,308.27,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN101666,2024-11-30,02:31:44,2024-11-30T02:31:44,499.66,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101667,2025-02-23,10:33:40,2025-02-23T10:33:40,308.88,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN101668,2024-04-25,06:59:56,2024-04-25T06:59:56,1265.02,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101669,2024-05-07,01:25:14,2024-05-07T01:25:14,1552.46,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101670,2024-01-23,06:10:26,2024-01-23T06:10:26,114.72,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101671,2024-07-12,17:06:02,2024-07-12T17:06:02,793.2,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101672,2025-03-13,12:48:27,2025-03-13T12:48:27,1676.08,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101673,2025-10-15,19:29:33,2025-10-15T19:29:33,2322.26,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101674,2025-07-01,15:51:37,2025-07-01T15:51:37,760.13,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101675,2024-11-21,20:34:13,2024-11-21T20:34:13,501.52,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101676,2024-06-19,03:08:00,2024-06-19T03:08:00,543.18,Debit,Travel,QuickFlights,shivap@ybl,Success,Travel payment to QuickFlights
TXN101677,2024-03-03,08:03:04,2024-03-03T08:03:04,1401.18,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101678,2025-05-21,05:51:39,2025-05-21T05:51:39,1403.8,Debit,Health,MediCare,grocery@icici,Success,Health payment to MediCare
TXN101679,2024-09-10,08:46:39,2024-09-10T08:46:39,1572.87,Debit,Rent,CityRentals,shivap@ybl,Failed,Rent payment to CityRentals
TXN101680,2024-08-17,23:56:08,2024-08-17T23:56:08,298.49,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101681,2024-12-26,04:59:45,2024-12-26T04:59:45,417.93,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101682,2024-06-26,18:27:20,2024-06-26T18:27:20,3.72,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101683,2025-05-19,06:35:49,2025-05-19T06:35:49,80.13,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101684,2024-03-13,06:41:37,2024-03-13T06:41:37,323.17,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101685,2025-05-23,20:19:53,2025-05-23T20:19:53,2932.33,Debit,Travel,QuickFlights,grocery@icici,Success,Travel payment to QuickFlights
TXN101686,2025-01-12,11:54:27,2025-01-12T11:54:27,616.04,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101687,2024-02-03,00:50:19,2024-02-03T00:50:19,616.42,Debit,Health,MediCare,grocery@icici,Success,Health payment to MediCare
TXN101688,2025-08-31,02:43:08,2025-08-31T02:43:08,1118.5,Credit,Refund,SellerX,salary@hdfc,Success,Refund payment to SellerX
TXN101689,2025-10-10,17:34:54,2025-10-10T17:34:54,1676.52,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101690,2025-02-22,06:03:04,2025-02-22T06:03:04,430.95,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101691,2024-07-28,20:12:35,2024-07-28T20:12:35,199.27,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101692,2025-08-29,08:44:11,2025-08-29T08:44:11,341.14,Debit,Education,EduWorld,refund@paytm,Success,Education payment to EduWorld
TXN101693,2024-07-30,07:31:29,2024-07-30T07:31:29,1042.93,Debit,Entertainment,MovieHub,salary@hdfc,Success,Entertainment payment to MovieHub
TXN101694,2025-07-08,23:33:50,2025-07-08T23:33:50,659.08,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101695,2024-08-13,01:40:45,2024-08-13T01:40:45,1803.28,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101696,2024-09-18,00:25:13,2024-09-18T00:25:13,406.7,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101697,2025-01-18,15:48:56,2025-01-18T15:48:56,107.94,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101698,2025-10-05,02:54:16,2025-10-05T02:54:16,1125.64,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101699,2025-06-02,09:52:59,2025-06-02T09:52:59,410.15,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN101700,2025-10-05,14:01:09,2025-10-05T14:01:09,74.13,Credit,Refund,SellerX,friend1@oksbi,Pending,Refund payment to SellerX
TXN101701,2024-03-14,17:39:49,2024-03-14T17:39:49,1484.77,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101702,2025-07-27,01:20:34,2025-07-27T01:20:34,447.47,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101703,2025-07-09,22:24:41,2025-07-09T22:24:41,248.75,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101704,2024-05-07,21:37:29,2024-05-07T21:37:29,724.15,Debit,Health,MediCare,refund@paytm,Pending,Health payment to MediCare
TXN101705,2024-05-03,02:08:12,2024-05-03T02:08:12,66.03,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101706,2025-05-23,12:03:08,2025-05-23T12:03:08,1334.68,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101707,2024-01-24,04:01:51,2024-01-24T04:01:51,363.07,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101708,2025-06-27,15:51:55,2025-06-27T15:51:55,947.04,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN101709,2024-01-01,20:02:55,2024-01-01T20:02:55,645.81,Debit,Shopping,ShopEasy,grocery@icici,Failed,Shopping payment to ShopEasy
TXN101710,2024-03-16,03:15:25,2024-03-16T03:15:25,816.72,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101711,2025-03-26,20:17:53,2025-03-26T20:17:53,266.71,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101712,2024-05-20,13:28:38,2024-05-20T13:28:38,1954.62,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN101713,2024-04-26,04:50:24,2024-04-26T04:50:24,938.87,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101714,2024-10-05,19:51:48,2024-10-05T19:51:48,264.46,Debit,Travel,QuickFlights,grocery@icici,Success,Travel payment to QuickFlights
TXN101715,2024-09-22,16:37:43,2024-09-22T16:37:43,887.97,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101716,2024-02-02,02:59:44,2024-02-02T02:59:44,1893.78,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101717,2024-04-07,23:09:50,2024-04-07T23:09:50,229.12,Debit,Travel,QuickFlights,merchant@axis,Success,Travel payment to QuickFlights
TXN101718,2024-05-22,06:27:32,2024-05-22T06:27:32,83.36,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101719,2024-10-28,06:40:53,2024-10-28T06:40:53,60.09,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101720,2024-02-02,11:33:31,2024-02-02T11:33:31,705.37,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN101721,2024-04-15,14:59:34,2024-04-15T14:59:34,1621.41,Debit,Education,EduWorld,refund@paytm,Pending,Education payment to EduWorld
TXN101722,2024-11-04,16:14:06,2024-11-04T16:14:06,1344.64,Debit,Entertainment,MovieHub,refund@paytm,Pending,Entertainment payment to MovieHub
TXN101723,2025-05-07,11:24:07,2025-05-07T11:24:07,824.71,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101724,2024-10-02,14:15:36,2024-10-02T14:15:36,3292.47,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101725,2025-08-05,03:42:28,2025-08-05T03:42:28,1031.5,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101726,2024-01-09,08:44:12,2024-01-09T08:44:12,546.79,Debit,Travel,QuickFlights,salary@hdfc,Success,Travel payment to QuickFlights
TXN101727,2024-05-29,17:38:17,2024-05-29T17:38:17,81.1,Credit,Salary,AcmeCorp,merchant@axis,Success,Salary payment to AcmeCorp
TXN101728,2025-09-15,11:47:04,2025-09-15T11:47:04,1083.01,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101729,2025-04-28,11:56:30,2025-04-28T11:56:30,391.71,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101730,2024-09-17,04:54:42,2024-09-17T04:54:42,675.16,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101731,2024-06-12,09:09:56,2024-06-12T09:09:56,763.22,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101732,2025-10-17,18:16:26,2025-10-17T18:16:26,7.84,Debit,Dining,CafeBrew,merchant@axis,Pending,Dining payment to CafeBrew
TXN101733,2024-04-29,19:34:11,2024-04-29T19:34:11,981.63,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101734,2025-07-21,10:10:09,2025-07-21T10:10:09,1497.09,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101735,2024-05-20,23:45:27,2024-05-20T23:45:27,113.68,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101736,2025-07-11,04:47:56,2025-07-11T04:47:56,357.76,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN101737,2024-08-04,20:49:25,2024-08-04T20:49:25,701.98,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101738,2024-11-04,13:46:55,2024-11-04T13:46:55,746.58,Debit,Education,EduWorld,salary@hdfc,Success,Education payment to EduWorld
TXN101739,2025-03-20,09:22:30,2025-03-20T09:22:30,230.63,Debit,Salary,AcmeCorp,merchant@axis,Success,Salary payment to AcmeCorp
TXN101740,2025-08-26,13:06:12,2025-08-26T13:06:12,1059.4,Debit,Groceries,BigMart,grocery@icici,Failed,Groceries payment to BigMart
TXN101741,2024-08-14,02:47:57,2024-08-14T02:47:57,297.05,Debit,Groceries,BigMart,shivap@ybl,Pending,Groceries payment to BigMart
TXN101742,2025-04-13,05:40:12,2025-04-13T05:40:12,608.18,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101743,2025-06-16,07:39:27,2025-06-16T07:39:27,1870.01,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101744,2025-07-13,17:41:05,2025-07-13T17:41:05,741.49,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101745,2025-09-07,00:19:11,2025-09-07T00:19:11,413.85,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101746,2025-09-16,07:23:40,2025-09-16T07:23:40,27.73,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101747,2025-08-24,11:02:16,2025-08-24T11:02:16,500.49,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101748,2025-05-24,14:25:43,2025-05-24T14:25:43,905.84,Credit,Salary,AcmeCorp,salary@hdfc,Pending,Salary payment to AcmeCorp
TXN101749,2024-03-12,19:20:11,2024-03-12T19:20:11,1665.26,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101750,2025-07-07,14:54:08,2025-07-07T14:54:08,95.33,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101751,2025-08-04,18:34:27,2025-08-04T18:34:27,309.95,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101752,2024-09-13,14:11:17,2024-09-13T14:11:17,1466.61,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101753,2025-09-02,00:13:09,2025-09-02T00:13:09,82.66,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101754,2025-09-02,22:31:52,2025-09-02T22:31:52,871.27,Debit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN101755,2024-03-09,10:44:31,2024-03-09T10:44:31,634.7,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101756,2025-06-02,03:51:29,2025-06-02T03:51:29,600.31,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101757,2025-08-05,10:47:03,2025-08-05T10:47:03,1250.37,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
